OrderID,Product Code,ProductName,QuantityPerUnit,OrderDate,ShippedDate,RequiredDate,Cutomer Name,Customer Country,Customer City,Shipper Name,EmployeeID,FirstName,LastName,Title,TitleOfCourtesy,Sales Quantity,Sales Price
10296,69,Gudbrandsdalsost,10 kg pkg.,03/09/2018,11/09/2018,01/10/2018,LILA-Supermercado,Venezuela,Barquisimeto,Speedy Express,6,Michael,Suyama,Sales Representative,Mr.,15,28.8
10297,39,Chartreuse verte,750 cc per bottle,04/09/2018,10/09/2018,16/10/2018,Blondesddsl père et fils,France,Strasbourg,United Package,5,Steven,Buchanan,Sales Manager,Mr.,60,14.4
10297,72,Mozzarella di Giovanni,24 - 200 g pkgs.,04/09/2018,10/09/2018,16/10/2018,Blondesddsl père et fils,France,Strasbourg,United Package,5,Steven,Buchanan,Sales Manager,Mr.,20,27.8
10298,2,Chang,24 - 12 oz bottles,05/09/2018,11/09/2018,03/10/2018,Hungry Owl All-Night Grocers,Ireland,Cork,United Package,6,Michael,Suyama,Sales Representative,Mr.,40,15.2
10298,36,Inlagd Sill,24 - 250 g  jars,05/09/2018,11/09/2018,03/10/2018,Hungry Owl All-Night Grocers,Ireland,Cork,United Package,6,Michael,Suyama,Sales Representative,Mr.,40,15.2
10298,59,Raclette Courdavault,5 kg pkg.,05/09/2018,11/09/2018,03/10/2018,Hungry Owl All-Night Grocers,Ireland,Cork,United Package,6,Michael,Suyama,Sales Representative,Mr.,30,44
10298,62,Tarte au sucre,48 pies,05/09/2018,11/09/2018,03/10/2018,Hungry Owl All-Night Grocers,Ireland,Cork,United Package,6,Michael,Suyama,Sales Representative,Mr.,15,39.4
10299,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,06/09/2018,13/09/2018,04/10/2018,Ricardo Adocicados,Brazil,Rio de Janeiro,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,15,7.3
10299,70,Outback Lager,24 - 355 ml bottles,06/09/2018,13/09/2018,04/10/2018,Ricardo Adocicados,Brazil,Rio de Janeiro,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,20,12
10300,66,Louisiana Hot Spiced Okra,24 - 8 oz jars,09/09/2018,18/09/2018,07/10/2018,Magazzini Alimentari Riuniti,Italy,Bergamo,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,30,13.6
10300,68,Scottish Longbreads,10 boxes x 8 pieces,09/09/2018,18/09/2018,07/10/2018,Magazzini Alimentari Riuniti,Italy,Bergamo,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,20,10
10301,40,Boston Crab Meat,24 - 4 oz tins,09/09/2018,17/09/2018,07/10/2018,Die Wandernde Kuh,Germany,Stuttgart,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,10,14.7
10301,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,09/09/2018,17/09/2018,07/10/2018,Die Wandernde Kuh,Germany,Stuttgart,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,30.4
10302,17,Alice Mutton,20 - 1 kg tins,10/09/2018,09/10/2018,08/10/2018,Suprêmes délices,Belgium,Charleroi,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,40,31.2
10302,28,Rössle Sauerkraut,25 - 825 g cans,10/09/2018,09/10/2018,08/10/2018,Suprêmes délices,Belgium,Charleroi,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,28,36.4
10302,43,Ipoh Coffee,16 - 500 g tins,10/09/2018,09/10/2018,08/10/2018,Suprêmes délices,Belgium,Charleroi,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,12,36.8
10303,40,Boston Crab Meat,24 - 4 oz tins,11/09/2018,18/09/2018,09/10/2018,Godos Cocina Típica,Spain,Sevilla,United Package,7,Robert,King,Sales Representative,Mr.,40,14.7
10303,65,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,11/09/2018,18/09/2018,09/10/2018,Godos Cocina Típica,Spain,Sevilla,United Package,7,Robert,King,Sales Representative,Mr.,30,16.8
10303,68,Scottish Longbreads,10 boxes x 8 pieces,11/09/2018,18/09/2018,09/10/2018,Godos Cocina Típica,Spain,Sevilla,United Package,7,Robert,King,Sales Representative,Mr.,15,10
10304,49,Maxilaku,24 - 50 g pkgs.,12/09/2018,17/09/2018,10/10/2018,Tortuga Restaurante,Mexico,México D.F.,United Package,1,Nancy,Davolio,Sales Representative,Ms.,30,16
10304,59,Raclette Courdavault,5 kg pkg.,12/09/2018,17/09/2018,10/10/2018,Tortuga Restaurante,Mexico,México D.F.,United Package,1,Nancy,Davolio,Sales Representative,Ms.,10,44
10304,71,Flotemysost,10 - 500 g pkgs.,12/09/2018,17/09/2018,10/10/2018,Tortuga Restaurante,Mexico,México D.F.,United Package,1,Nancy,Davolio,Sales Representative,Ms.,2,17.2
10305,18,Carnarvon Tigers,16 kg pkg.,13/09/2018,09/10/2018,11/10/2018,Old World Delicatessen,USA,Anchorage,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,25,50
10305,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,13/09/2018,09/10/2018,11/10/2018,Old World Delicatessen,USA,Anchorage,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,25,99
10305,39,Chartreuse verte,750 cc per bottle,13/09/2018,09/10/2018,11/10/2018,Old World Delicatessen,USA,Anchorage,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,30,14.4
10306,30,Nord-Ost Matjeshering,10 - 200 g glasses,16/09/2018,23/09/2018,14/10/2018,Romero y tomillo,Spain,Madrid,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,10,20.7
10306,53,Perth Pasties,48 pieces,16/09/2018,23/09/2018,14/10/2018,Romero y tomillo,Spain,Madrid,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,10,26.2
10306,54,Tourtière,16 pies,16/09/2018,23/09/2018,14/10/2018,Romero y tomillo,Spain,Madrid,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,5,5.9
10307,62,Tarte au sucre,48 pies,17/09/2018,25/09/2018,15/10/2018,Lonesome Pine Restaurant,USA,Portland,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,10,39.4
10307,68,Scottish Longbreads,10 boxes x 8 pieces,17/09/2018,25/09/2018,15/10/2018,Lonesome Pine Restaurant,USA,Portland,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,3,10
10308,69,Gudbrandsdalsost,10 kg pkg.,18/09/2018,24/09/2018,16/10/2018,Ana Trujillo Emparedados y helados,Mexico,México D.F.,Federal Shipping,7,Robert,King,Sales Representative,Mr.,1,28.8
10308,70,Outback Lager,24 - 355 ml bottles,18/09/2018,24/09/2018,16/10/2018,Ana Trujillo Emparedados y helados,Mexico,México D.F.,Federal Shipping,7,Robert,King,Sales Representative,Mr.,5,12
10309,4,Chef Anton's Cajun Seasoning,48 - 6 oz jars,19/09/2018,23/10/2018,17/10/2018,Hungry Owl All-Night Grocers,Ireland,Cork,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,20,17.6
10309,6,Grandma's Boysenberry Spread,12 - 8 oz jars,19/09/2018,23/10/2018,17/10/2018,Hungry Owl All-Night Grocers,Ireland,Cork,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,30,20
10309,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,19/09/2018,23/10/2018,17/10/2018,Hungry Owl All-Night Grocers,Ireland,Cork,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,2,11.2
10309,43,Ipoh Coffee,16 - 500 g tins,19/09/2018,23/10/2018,17/10/2018,Hungry Owl All-Night Grocers,Ireland,Cork,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,20,36.8
10309,71,Flotemysost,10 - 500 g pkgs.,19/09/2018,23/10/2018,17/10/2018,Hungry Owl All-Night Grocers,Ireland,Cork,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,3,17.2
10310,16,Pavlova,32 - 500 g boxes,20/09/2018,27/09/2018,18/10/2018,The Big Cheese,USA,Portland,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,10,13.9
10310,62,Tarte au sucre,48 pies,20/09/2018,27/09/2018,18/10/2018,The Big Cheese,USA,Portland,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,5,39.4
10311,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,20/09/2018,26/09/2018,04/10/2018,Du monde entier,France,Nantes,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,6,11.2
10311,69,Gudbrandsdalsost,10 kg pkg.,20/09/2018,26/09/2018,04/10/2018,Du monde entier,France,Nantes,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,7,28.8
10312,28,Rössle Sauerkraut,25 - 825 g cans,23/09/2018,03/10/2018,21/10/2018,Die Wandernde Kuh,Germany,Stuttgart,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,4,36.4
10312,43,Ipoh Coffee,16 - 500 g tins,23/09/2018,03/10/2018,21/10/2018,Die Wandernde Kuh,Germany,Stuttgart,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,24,36.8
10312,53,Perth Pasties,48 pieces,23/09/2018,03/10/2018,21/10/2018,Die Wandernde Kuh,Germany,Stuttgart,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,20,26.2
10312,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,23/09/2018,03/10/2018,21/10/2018,Die Wandernde Kuh,Germany,Stuttgart,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,10,6.2
10313,36,Inlagd Sill,24 - 250 g  jars,24/09/2018,04/10/2018,22/10/2018,QUICK-Stop,Germany,Cunewalde,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,12,15.2
10314,32,Mascarpone Fabioli,24 - 200 g pkgs.,25/09/2018,04/10/2018,23/10/2018,Rattlesnake Canyon Grocery,USA,Albuquerque,United Package,1,Nancy,Davolio,Sales Representative,Ms.,40,25.6
10314,58,Escargots de Bourgogne,24 pieces,25/09/2018,04/10/2018,23/10/2018,Rattlesnake Canyon Grocery,USA,Albuquerque,United Package,1,Nancy,Davolio,Sales Representative,Ms.,30,10.6
10314,62,Tarte au sucre,48 pies,25/09/2018,04/10/2018,23/10/2018,Rattlesnake Canyon Grocery,USA,Albuquerque,United Package,1,Nancy,Davolio,Sales Representative,Ms.,25,39.4
10315,34,Sasquatch Ale,24 - 12 oz bottles,26/09/2018,03/10/2018,24/10/2018,Island Trading,UK,Cowes,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,14,11.2
10315,70,Outback Lager,24 - 355 ml bottles,26/09/2018,03/10/2018,24/10/2018,Island Trading,UK,Cowes,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,30,12
10316,41,Jack's New England Clam Chowder,12 - 12 oz cans,27/09/2018,08/10/2018,25/10/2018,Rattlesnake Canyon Grocery,USA,Albuquerque,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,10,7.7
10316,62,Tarte au sucre,48 pies,27/09/2018,08/10/2018,25/10/2018,Rattlesnake Canyon Grocery,USA,Albuquerque,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,70,39.4
10317,1,Chai,10 boxes x 20 bags,30/09/2018,10/10/2018,28/10/2018,Lonesome Pine Restaurant,USA,Portland,Speedy Express,6,Michael,Suyama,Sales Representative,Mr.,20,14.4
10318,41,Jack's New England Clam Chowder,12 - 12 oz cans,01/10/2018,04/10/2018,29/10/2018,Island Trading,UK,Cowes,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,7.7
10318,76,Lakkalikööri,500 ml,01/10/2018,04/10/2018,29/10/2018,Island Trading,UK,Cowes,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,6,14.4
10319,17,Alice Mutton,20 - 1 kg tins,02/10/2018,11/10/2018,30/10/2018,Tortuga Restaurante,Mexico,México D.F.,Federal Shipping,7,Robert,King,Sales Representative,Mr.,8,31.2
10319,28,Rössle Sauerkraut,25 - 825 g cans,02/10/2018,11/10/2018,30/10/2018,Tortuga Restaurante,Mexico,México D.F.,Federal Shipping,7,Robert,King,Sales Representative,Mr.,14,36.4
10319,76,Lakkalikööri,500 ml,02/10/2018,11/10/2018,30/10/2018,Tortuga Restaurante,Mexico,México D.F.,Federal Shipping,7,Robert,King,Sales Representative,Mr.,30,14.4
10320,71,Flotemysost,10 - 500 g pkgs.,03/10/2018,18/10/2018,17/10/2018,Wartian Herkku,Finland,Oulu,Federal Shipping,5,Steven,Buchanan,Sales Manager,Mr.,30,17.2
10321,35,Steeleye Stout,24 - 12 oz bottles,03/10/2018,11/10/2018,31/10/2018,Island Trading,UK,Cowes,United Package,3,Janet,Leverling,Sales Representative,Ms.,10,14.4
10322,52,Filo Mix,16 - 2 kg boxes,04/10/2018,23/10/2018,01/11/2018,Pericles Comidas clásicas,Mexico,México D.F.,Federal Shipping,7,Robert,King,Sales Representative,Mr.,20,5.6
10323,15,Genen Shouyu,24 - 250 ml bottles,07/10/2018,14/10/2018,04/11/2018,Königlich Essen,Germany,Brandenburg,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,5,12.4
10323,25,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,07/10/2018,14/10/2018,04/11/2018,Königlich Essen,Germany,Brandenburg,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,4,11.2
10323,39,Chartreuse verte,750 cc per bottle,07/10/2018,14/10/2018,04/11/2018,Königlich Essen,Germany,Brandenburg,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,4,14.4
10324,16,Pavlova,32 - 500 g boxes,08/10/2018,10/10/2018,05/11/2018,Save-a-lot Markets,USA,Boise,Speedy Express,9,Anne,Dodsworth,Sales Representative,Ms.,21,13.9
10324,35,Steeleye Stout,24 - 12 oz bottles,08/10/2018,10/10/2018,05/11/2018,Save-a-lot Markets,USA,Boise,Speedy Express,9,Anne,Dodsworth,Sales Representative,Ms.,70,14.4
10324,46,Spegesild,4 - 450 g glasses,08/10/2018,10/10/2018,05/11/2018,Save-a-lot Markets,USA,Boise,Speedy Express,9,Anne,Dodsworth,Sales Representative,Ms.,30,9.6
10324,59,Raclette Courdavault,5 kg pkg.,08/10/2018,10/10/2018,05/11/2018,Save-a-lot Markets,USA,Boise,Speedy Express,9,Anne,Dodsworth,Sales Representative,Ms.,40,44
10324,63,Vegie-spread,15 - 625 g jars,08/10/2018,10/10/2018,05/11/2018,Save-a-lot Markets,USA,Boise,Speedy Express,9,Anne,Dodsworth,Sales Representative,Ms.,80,35.1
10325,6,Grandma's Boysenberry Spread,12 - 8 oz jars,09/10/2018,14/10/2018,23/10/2018,Königlich Essen,Germany,Brandenburg,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,6,20
10325,13,Konbu,2 kg box,09/10/2018,14/10/2018,23/10/2018,Königlich Essen,Germany,Brandenburg,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,12,4.8
10325,14,Tofu,40 - 100 g pkgs.,09/10/2018,14/10/2018,23/10/2018,Königlich Essen,Germany,Brandenburg,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,9,18.6
10325,31,Gorgonzola Telino,12 - 100 g pkgs,09/10/2018,14/10/2018,23/10/2018,Königlich Essen,Germany,Brandenburg,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,4,10
10325,72,Mozzarella di Giovanni,24 - 200 g pkgs.,09/10/2018,14/10/2018,23/10/2018,Königlich Essen,Germany,Brandenburg,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,40,27.8
10326,4,Chef Anton's Cajun Seasoning,48 - 6 oz jars,10/10/2018,14/10/2018,07/11/2018,Bólido Comidas preparadas,Spain,Madrid,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,24,17.6
10326,57,Ravioli Angelo,24 - 250 g pkgs.,10/10/2018,14/10/2018,07/11/2018,Bólido Comidas preparadas,Spain,Madrid,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,16,15.6
10326,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,10/10/2018,14/10/2018,07/11/2018,Bólido Comidas preparadas,Spain,Madrid,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,50,6.2
10327,2,Chang,24 - 12 oz bottles,11/10/2018,14/10/2018,08/11/2018,Folk och fä HB,Sweden,Bräcke,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,25,15.2
10327,11,Queso Cabrales,1 kg pkg.,11/10/2018,14/10/2018,08/11/2018,Folk och fä HB,Sweden,Bräcke,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,50,16.8
10327,30,Nord-Ost Matjeshering,10 - 200 g glasses,11/10/2018,14/10/2018,08/11/2018,Folk och fä HB,Sweden,Bräcke,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,35,20.7
10327,58,Escargots de Bourgogne,24 pieces,11/10/2018,14/10/2018,08/11/2018,Folk och fä HB,Sweden,Bräcke,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,30,10.6
10328,59,Raclette Courdavault,5 kg pkg.,14/10/2018,17/10/2018,11/11/2018,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,9,44
10328,65,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,14/10/2018,17/10/2018,11/11/2018,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,40,16.8
10328,68,Scottish Longbreads,10 boxes x 8 pieces,14/10/2018,17/10/2018,11/11/2018,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,10,10
10329,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,15/10/2018,23/10/2018,26/11/2018,Split Rail Beer & Ale,USA,Lander,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,10,7.3
10329,30,Nord-Ost Matjeshering,10 - 200 g glasses,15/10/2018,23/10/2018,26/11/2018,Split Rail Beer & Ale,USA,Lander,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,8,20.7
10329,38,Côte de Blaye,12 - 75 cl bottles,15/10/2018,23/10/2018,26/11/2018,Split Rail Beer & Ale,USA,Lander,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,20,210.8
10329,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,15/10/2018,23/10/2018,26/11/2018,Split Rail Beer & Ale,USA,Lander,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,12,30.4
10330,26,Gumbär Gummibärchen,100 - 250 g bags,16/10/2018,28/10/2018,13/11/2018,LILA-Supermercado,Venezuela,Barquisimeto,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,50,24.9
10330,72,Mozzarella di Giovanni,24 - 200 g pkgs.,16/10/2018,28/10/2018,13/11/2018,LILA-Supermercado,Venezuela,Barquisimeto,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,25,27.8
10331,54,Tourtière,16 pies,16/10/2018,21/10/2018,27/11/2018,Bon app',France,Marseille,Speedy Express,9,Anne,Dodsworth,Sales Representative,Ms.,15,5.9
10332,18,Carnarvon Tigers,16 kg pkg.,17/10/2018,21/10/2018,28/11/2018,Mère Paillarde,Canada,Montréal,United Package,3,Janet,Leverling,Sales Representative,Ms.,40,50
10332,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,17/10/2018,21/10/2018,28/11/2018,Mère Paillarde,Canada,Montréal,United Package,3,Janet,Leverling,Sales Representative,Ms.,10,11.2
10332,47,Zaanse koeken,10 - 4 oz boxes,17/10/2018,21/10/2018,28/11/2018,Mère Paillarde,Canada,Montréal,United Package,3,Janet,Leverling,Sales Representative,Ms.,16,7.6
10333,14,Tofu,40 - 100 g pkgs.,18/10/2018,25/10/2018,15/11/2018,Wartian Herkku,Finland,Oulu,Federal Shipping,5,Steven,Buchanan,Sales Manager,Mr.,10,18.6
10333,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,18/10/2018,25/10/2018,15/11/2018,Wartian Herkku,Finland,Oulu,Federal Shipping,5,Steven,Buchanan,Sales Manager,Mr.,10,8
10333,71,Flotemysost,10 - 500 g pkgs.,18/10/2018,25/10/2018,15/11/2018,Wartian Herkku,Finland,Oulu,Federal Shipping,5,Steven,Buchanan,Sales Manager,Mr.,40,17.2
10334,52,Filo Mix,16 - 2 kg boxes,21/10/2018,28/10/2018,18/11/2018,Victuailles en stock,France,Lyon,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,8,5.6
10334,68,Scottish Longbreads,10 boxes x 8 pieces,21/10/2018,28/10/2018,18/11/2018,Victuailles en stock,France,Lyon,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,10,10
10335,2,Chang,24 - 12 oz bottles,22/10/2018,24/10/2018,19/11/2018,Hungry Owl All-Night Grocers,Ireland,Cork,United Package,7,Robert,King,Sales Representative,Mr.,7,15.2
10335,31,Gorgonzola Telino,12 - 100 g pkgs,22/10/2018,24/10/2018,19/11/2018,Hungry Owl All-Night Grocers,Ireland,Cork,United Package,7,Robert,King,Sales Representative,Mr.,25,10
10335,32,Mascarpone Fabioli,24 - 200 g pkgs.,22/10/2018,24/10/2018,19/11/2018,Hungry Owl All-Night Grocers,Ireland,Cork,United Package,7,Robert,King,Sales Representative,Mr.,6,25.6
10335,51,Manjimup Dried Apples,50 - 300 g pkgs.,22/10/2018,24/10/2018,19/11/2018,Hungry Owl All-Night Grocers,Ireland,Cork,United Package,7,Robert,King,Sales Representative,Mr.,48,42.4
10336,4,Chef Anton's Cajun Seasoning,48 - 6 oz jars,23/10/2018,25/10/2018,20/11/2018,Princesa Isabel Vinhos,Portugal,Lisboa,United Package,7,Robert,King,Sales Representative,Mr.,18,17.6
10337,23,Tunnbröd,12 - 250 g pkgs.,24/10/2018,29/10/2018,21/11/2018,Frankenversand,Germany,München,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,40,7.2
10337,26,Gumbär Gummibärchen,100 - 250 g bags,24/10/2018,29/10/2018,21/11/2018,Frankenversand,Germany,München,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,24,24.9
10337,36,Inlagd Sill,24 - 250 g  jars,24/10/2018,29/10/2018,21/11/2018,Frankenversand,Germany,München,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,20,15.2
10337,37,Gravad lax,12 - 500 g pkgs.,24/10/2018,29/10/2018,21/11/2018,Frankenversand,Germany,München,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,28,20.8
10337,72,Mozzarella di Giovanni,24 - 200 g pkgs.,24/10/2018,29/10/2018,21/11/2018,Frankenversand,Germany,München,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,25,27.8
10338,17,Alice Mutton,20 - 1 kg tins,25/10/2018,29/10/2018,22/11/2018,Old World Delicatessen,USA,Anchorage,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,20,31.2
10338,30,Nord-Ost Matjeshering,10 - 200 g glasses,25/10/2018,29/10/2018,22/11/2018,Old World Delicatessen,USA,Anchorage,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,15,20.7
10339,4,Chef Anton's Cajun Seasoning,48 - 6 oz jars,28/10/2018,04/11/2018,25/11/2018,Mère Paillarde,Canada,Montréal,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,10,17.6
10339,17,Alice Mutton,20 - 1 kg tins,28/10/2018,04/11/2018,25/11/2018,Mère Paillarde,Canada,Montréal,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,70,31.2
10339,62,Tarte au sucre,48 pies,28/10/2018,04/11/2018,25/11/2018,Mère Paillarde,Canada,Montréal,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,28,39.4
10340,18,Carnarvon Tigers,16 kg pkg.,29/10/2018,08/11/2018,26/11/2018,Bon app',France,Marseille,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,20,50
10340,41,Jack's New England Clam Chowder,12 - 12 oz cans,29/10/2018,08/11/2018,26/11/2018,Bon app',France,Marseille,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,12,7.7
10340,43,Ipoh Coffee,16 - 500 g tins,29/10/2018,08/11/2018,26/11/2018,Bon app',France,Marseille,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,40,36.8
10341,33,Geitost,500 g,29/10/2018,05/11/2018,26/11/2018,Simons bistro,Denmark,Kobenhavn,Federal Shipping,7,Robert,King,Sales Representative,Mr.,8,2
10341,59,Raclette Courdavault,5 kg pkg.,29/10/2018,05/11/2018,26/11/2018,Simons bistro,Denmark,Kobenhavn,Federal Shipping,7,Robert,King,Sales Representative,Mr.,9,44
10342,2,Chang,24 - 12 oz bottles,30/10/2018,04/11/2018,13/11/2018,Frankenversand,Germany,München,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,24,15.2
